"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2730-P",18,979.795350987464,"ZEGNN","New York","California","Mexico","National Pumpkin Festival","1252 G","1889 G",345,942,3,"Howden",444.427695369386,"heavy"
"2184-P",72,979.078137501143,"OIEFP","Nottingham","New York","Mexico","Regional Pumpkin Festival","1885 S","1217 L",366,1045,-7,"Cinderella",444.102372804329,"heavy"
"2614-P",35,981.406405872665,"WPUXQ","Houston","New York","UK","Regional Pumpkin Festival","1422 B","1380 N",353,930,7,"Atlantic Giant",445.158457572964,"heavy"
"2179-P",13,971.982141258195,"DUIBN","Chicago","Texas","UK","National Pumpkin Festival","1815 K","1956 R",356,1005,-2,"Atlantic Giant",440.883683050979,"heavy"
"2463-P",81,968.073511506431,"PCQXL","Houston","New York","UK","Regional Pumpkin Festival","1177 S","1644 B",343,914,7,"Howden",439.110758418424,"heavy"
"2673-P",52,976.889573059604,"OUKAU","Houston","Texas","UK","Local Pumpkin Festival","1009 E","1340 Z",350,938,1,"Howden",443.109656672394,"heavy"
"2732-P",65,970.852841051668,"RMLVL","New York","New York","Mexico","Regional Pumpkin Festival","1558 U","1260 T",366,1036,-10,"Jack Be Little",440.371441093859,"heavy"
"2965-P",15,967.971189327165,"UOHFP","Chicago","California","Mexico","Regional Pumpkin Festival","1960 K","1014 O",349,943,3,"Howden",439.064345858628,"heavy"
"2443-P",93,960.274200970307,"FXCWT","Nottingham","New York","UK","Regional Pumpkin Festival","1940 B","1746 J",354,949,7,"Jack Be Little",435.573050667978,"heavy"
"2048-P",85,970.77946438808,"XSSJP","Paris","California","Mexico","Regional Pumpkin Festival","1998 R","1666 T",353,925,2,"Howden",440.33815799912,"heavy"
"2701-P",72,963.511507679708,"PDCUJ","Houston","New York","UK","Local Pumpkin Festival","1359 I","1098 U",356,959,2,"Atlantic Giant",437.041468290712,"heavy"
"2672-P",39,962.61615755409,"UYJUS","Houston","Texas","USA","Local Pumpkin Festival","1961 L","1507 M",333,848,18,"Jack Be Little",436.635344305253,"heavy"
"2290-P",12,964.974280169234,"LCQCG","Los Angeles","California","USA","Regional Pumpkin Festival","1959 V","1841 G",348,905,5,"Howden",437.704970731007,"heavy"
"2433-P",67,961.402201158926,"ASTTV","Houston","Texas","Mexico","Local Pumpkin Festival","1585 F","1006 M",367,1060,-6,"Jack Be Little",436.084702946894,"heavy"
"2740-P",17,950.492974471301,"UGCFN","Houston","California","UK","Regional Pumpkin Festival","1896 G","1850 B",340,894,7,"Jack Be Little",431.136360958787,"heavy"
"2345-P",55,940.357272136025,"QIEGL","Nottingham","California","USA","National Pumpkin Festival","1106 Y","1926 H",348,923,8,"Atlantic Giant",426.538883714915,"heavy"
"2879-P",20,959.243341516703,"KYDFL","Los Angeles","New York","Mexico","National Pumpkin Festival","1620 B","1115 Z",363,1045,-4,"Howden",435.105460685281,"heavy"
"2935-P",62,940.218153032474,"WXGKE","Chicago","Florida","USA","Local Pumpkin Festival","1715 F","1906 O",360,1008,-10,"Atlantic Giant",426.475780351023,"heavy"
"2055-P",34,942.444094147533,"CJEYE","Paris","California","USA","National Pumpkin Festival","1510 W","1798 Z",367,1064,-13,"Cinderella",427.485450256883,"heavy"
"2328-P",62,939.991558133624,"XTGHG","Nottingham","Florida","USA","Regional Pumpkin Festival","1457 V","1175 F",5,-1,-3,"Howden",426.372998633824,"heavy"
"2940-P",76,944.731016361155,"HLLAC","Houston","Florida","UK","Local Pumpkin Festival","1202 E","1425 L",355,958,-4,"Howden",428.522780723765,"heavy"
"2493-P",80,930.750309263356,"VNQSB","Paris","Texas","USA","Regional Pumpkin Festival","1304 L","1818 G",338,842,8,"Howden",422.181238656999,"heavy"
"2917-P",62,927.723325959407,"AHSKJ","Los Angeles","Texas","UK","Regional Pumpkin Festival","1807 R","1036 J",352,1006,-9,"Jack Be Little",420.80822212621,"heavy"
"2479-P",13,926.495085842907,"XNYYA","Nottingham","New York","USA","Local Pumpkin Festival","1708 X","1994 Y",339,894,2,"Atlantic Giant",420.251101780838,"heavy"
"2002-P",48,929.022586598992,"TWJUE","Houston","Florida","USA","National Pumpkin Festival","1717 T","1250 P",347,914,-2,"Howden",421.397556838967,"heavy"
"2160-P",33,931.680314409547,"HVOKB","Nottingham","Texas","Mexico","Regional Pumpkin Festival","1479 A","1117 D",356,978,-10,"Atlantic Giant",422.603081895371,"heavy"
"2383-P",100,914.318174247071,"RUCUA","New York","Florida","USA","National Pumpkin Festival","1239 I","1835 L",340,855,13,"Cinderella",414.727747590802,"heavy"
"2126-P",75,912.700786211528,"AWPRK","Chicago","Florida","UK","National Pumpkin Festival","1620 C","1043 Y",337,853,8,"Atlantic Giant",413.99411271855,"heavy"
"2259-P",39,924.844141452573,"GUCWQ","Los Angeles","Florida","UK","Local Pumpkin Festival","1665 D","1910 D",343,927,3,"Jack Be Little",419.502246002088,"heavy"
"2447-P",11,923.963277375326,"ZGNBF","Los Angeles","California","Mexico","National Pumpkin Festival","1589 H","1059 P",339,886,-1,"Howden",419.102692777641,"heavy"
"2180-P",71,907.879666476697,"PWLGV","Nottingham","Florida","UK","Local Pumpkin Festival","1597 K","1593 G",-4,-3,-4,"Cinderella",411.807289591974,"heavy"
"2132-P",55,915.51032812614,"WYIWC","Los Angeles","New York","USA","Local Pumpkin Festival","1987 R","1452 Z",345,870,3,"Atlantic Giant",415.268499494213,"heavy"
"2546-P",74,902.65628628619,"BAOQZ","Los Angeles","Texas","Mexico","National Pumpkin Festival","1295 Y","1615 T",340,896,1,"Atlantic Giant",409.438004191952,"heavy"
"2278-P",51,909.83178074006,"CFREW","Houston","California","UK","Regional Pumpkin Festival","1640 W","1870 Q",354,945,-1,"Jack Be Little",412.692753727204,"heavy"
"2924-P",41,899.800866939127,"WWHBM","Paris","Florida","USA","National Pumpkin Festival","1069 G","1413 G",336,878,-2,"Atlantic Giant",408.142807762973,"heavy"
"2884-P",41,901.213744502515,"ZFLZQ","New York","New York","UK","Local Pumpkin Festival","1779 O","1261 I",363,1011,-12,"Jack Be Little",408.78367824547,"heavy"
"2290-P",48,900.609516167082,"HEGKX","Paris","New York","UK","National Pumpkin Festival","1998 C","1904 S",340,883,8,"Howden",408.50960488278,"heavy"
"2374-P",33,907.307913540117,"MWTOF","New York","California","USA","National Pumpkin Festival","1796 T","1822 Q",347,886,7,"Howden",411.547946822417,"heavy"
"2674-P",60,891.185366570018,"XJMGQ","Nottingham","Florida","Mexico","National Pumpkin Festival","1295 M","1149 I",325,800,12,"Atlantic Giant",404.234882531813,"heavy"
"2149-P",48,890.670969080925,"YCYOZ","Paris","Florida","USA","Local Pumpkin Festival","1869 C","1054 I",349,917,-1,"Howden",404.001555755614,"heavy"
"2120-P",52,891.026328136399,"ATTQN","Paris","Texas","Mexico","Regional Pumpkin Festival","1424 G","1948 T",329,825,5,"Jack Be Little",404.162743911787,"heavy"
"2555-P",55,882.150109006651,"VMRTG","Houston","California","Mexico","Regional Pumpkin Festival","1689 J","1560 L",361,997,-13,"Howden",400.136558640085,"heavy"
"2422-P",89,891.036824365146,"PLTYE","New York","New York","UK","Local Pumpkin Festival","1791 R","1204 R",-5,-5,0,"Jack Be Little",404.167504921061,"heavy"
"2050-P",83,877.036806623451,"JEPNK","Nottingham","California","UK","Local Pumpkin Festival","1594 A","1519 P",340,897,-3,"Howden",397.817203693563,"heavy"
"2118-P",65,887.771959437989,"FRRVZ","Los Angeles","New York","USA","Local Pumpkin Festival","1684 J","1752 W",336,876,-3,"Cinderella",402.686587101021,"heavy"
"2228-P",64,883.897114935331,"GCOXX","Chicago","Texas","Mexico","Regional Pumpkin Festival","1728 F","1951 A",339,882,4,"Howden",400.928987199679,"heavy"
"2758-P",25,870.8231439678,"MZFYH","Los Angeles","Texas","Mexico","Local Pumpkin Festival","1829 P","1495 V",355,1004,-13,"Atlantic Giant",394.998733723206,"heavy"
"2435-P",11,880.310966992751,"DIVFS","Los Angeles","New York","USA","National Pumpkin Festival","1295 Z","1378 K",328,780,15,"Jack Be Little",399.302337855234,"heavy"
"2088-P",92,887.554582712241,"GHJGT","New York","Florida","Mexico","Local Pumpkin Festival","1416 V","1214 T",348,936,-11,"Cinderella",402.587986676806,"heavy"
"2356-P",94,879.6472734401,"LDMSQ","New York","California","UK","Local Pumpkin Festival","1041 P","1494 E",340,871,-3,"Atlantic Giant",399.001291523733,"heavy"
"2857-P",53,869.096444212832,"CMJQE","Houston","Florida","UK","Regional Pumpkin Festival","1234 V","1779 O",342,876,2,"Howden",394.215515889071,"heavy"
"2492-P",67,860.099066134542,"WHVMV","Nottingham","New York","Mexico","Local Pumpkin Festival","1533 Z","1082 A",333,855,2,"Jack Be Little",390.134373842754,"heavy"
"2569-P",60,872.856618622318,"ARAZG","Paris","California","Mexico","Regional Pumpkin Festival","1341 B","1376 Z",333,799,14,"Howden",395.921102311083,"heavy"
"2270-P",25,865.196142648347,"GKOYK","Los Angeles","Florida","UK","National Pumpkin Festival","1697 H","1135 M",344,905,1,"Howden",392.446368858722,"heavy"
"2625-P",47,861.828114019707,"CCZOW","Houston","California","UK","Regional Pumpkin Festival","1954 B","1570 F",350,982,-10,"Atlantic Giant",390.918656770829,"heavy"
"2831-P",35,862.976072461344,"ANQCF","New York","Florida","Mexico","National Pumpkin Festival","1437 N","1623 T",336,806,10,"Cinderella",391.439361961033,"heavy"
"2545-P",49,862.316772007383,"HDHSR","New York","Texas","USA","Local Pumpkin Festival","1280 E","1128 T",345,915,-1,"Cinderella",391.140308305579,"heavy"
"2788-P",50,867.456237328239,"WWEFT","Paris","New York","Mexico","National Pumpkin Festival","1069 W","1806 U",351,955,-8,"Jack Be Little",393.471530560998,"heavy"
"2512-P",97,854.713646503165,"GBZGQ","Paris","California","UK","National Pumpkin Festival","1211 N","1672 H",343,867,-4,"Howden",387.691588588713,"heavy"
"2784-P",75,851.53457368128,"NHNAT","Los Angeles","Texas","UK","Local Pumpkin Festival","1385 X","1036 W",320,767,11,"Howden",386.249585413031,"heavy"
"2716-P",61,860.42702034954,"GNQHH","Los Angeles","California","USA","Regional Pumpkin Festival","1080 L","1988 V",330,793,4,"Cinderella",390.283131372386,"heavy"
"2573-P",46,850.672778572887,"PMTKH","New York","New York","UK","Regional Pumpkin Festival","1439 Q","1461 O",2,-1,1,"Cinderella",385.858681727361,"heavy"
"2473-P",16,847.391150596552,"NBKXS","Chicago","Texas","UK","National Pumpkin Festival","1848 R","1247 J",355,982,-14,"Howden",384.370160316117,"heavy"
"2833-P",88,851.733763754554,"EVWUE","New York","California","USA","National Pumpkin Festival","1103 Y","1136 U",-2,-3,2,"Howden",386.339936510448,"heavy"
"2759-P",57,843.118438033387,"VHIRV","Los Angeles","Texas","USA","National Pumpkin Festival","1321 S","1251 D",330,816,10,"Howden",382.432090498262,"heavy"
"2280-P",48,845.869102701917,"GLEJP","Houston","Texas","USA","Regional Pumpkin Festival","1066 M","1076 T",320,763,12,"Atlantic Giant",383.679771004336,"heavy"
"2749-P",100,852.428214508109,"WXPRA","New York","California","UK","Regional Pumpkin Festival","1866 R","1997 Q",333,802,7,"Atlantic Giant",386.654934073601,"heavy"
"2329-P",12,850.378663189709,"SZODP","Houston","New York","UK","National Pumpkin Festival","1256 T","1722 P",328,765,8,"Atlantic Giant",385.725273233652,"heavy"
"2924-P",72,842.369002045132,"VXFXS","Paris","New York","Mexico","Regional Pumpkin Festival","1358 U","1109 A",329,780,11,"Howden",382.092152052186,"heavy"
"2896-P",48,835.260690755211,"SWBUC","Nottingham","Texas","UK","National Pumpkin Festival","1296 G","1757 C",336,818,0,"Jack Be Little",378.867876287493,"heavy"
"2827-P",93,833.886317904107,"SYZUJ","Nottingham","California","Mexico","Regional Pumpkin Festival","1205 U","1956 A",330,788,3,"Jack Be Little",378.244471248697,"heavy"
"2472-P",3,845.70674596075,"HUQEY","Chicago","Florida","Mexico","National Pumpkin Festival","1014 Z","1441 B",345,886,-6,"Atlantic Giant",383.606127225324,"heavy"
"2228-P",43,832.139217226766,"DJOCW","New York","California","USA","National Pumpkin Festival","1232 B","1157 W",331,828,4,"Cinderella",377.451999711834,"heavy"
"2991-P",97,836.677829603665,"QBADZ","Los Angeles","California","Mexico","Regional Pumpkin Festival","1302 G","1507 O",332,802,10,"Atlantic Giant",379.510679656382,"heavy"
"2295-P",94,838.103182314895,"TTQZY","New York","Texas","UK","Local Pumpkin Festival","1372 N","1144 Q",331,828,3,"Atlantic Giant",380.157208770755,"heavy"
"2634-P",35,839.54692586232,"WEHEM","Houston","Texas","UK","Local Pumpkin Festival","1161 K","1092 M",323,748,14,"Atlantic Giant",380.812079828104,"heavy"
"2293-P",26,821.203759131953,"OFCEB","Nottingham","Texas","UK","Local Pumpkin Festival","1329 A","1218 L",336,828,3,"Cinderella",372.491759357572,"heavy"
"2749-P",28,821.813525608741,"JWSOW","Paris","New York","USA","National Pumpkin Festival","1532 Q","1214 H",344,872,-10,"Atlantic Giant",372.768344778924,"heavy"
"2176-P",57,823.653115550987,"KATAK","Nottingham","Florida","USA","National Pumpkin Festival","1025 M","1021 H",337,842,2,"Atlantic Giant",373.602768740656,"heavy"
"2594-P",51,814.142182256095,"FYYOQ","Paris","Florida","UK","Local Pumpkin Festival","1092 V","1484 Q",321,769,11,"Atlantic Giant",369.288681966514,"heavy"
"2943-P",1,808.26241261512,"GCXRZ","Nottingham","New York","USA","Regional Pumpkin Festival","1111 S","1467 F",331,793,0,"Cinderella",366.62166332001,"heavy"
"2562-P",96,805.415667765774,"CRVQR","Houston","New York","USA","National Pumpkin Festival","1462 A","1261 X",321,728,9,"Cinderella",365.33040157701,"heavy"
"2741-P",89,811.163862731308,"OMJSF","Los Angeles","California","Mexico","Local Pumpkin Festival","1266 O","1394 Q",349,904,-6,"Atlantic Giant",367.937738954649,"heavy"
"2138-P",18,810.329820358194,"HKPLU","Houston","California","UK","Regional Pumpkin Festival","1464 Q","1943 H",327,807,-1,"Cinderella",367.559423697948,"heavy"
"2519-P",25,803.407707185484,"SLLXM","Houston","New York","USA","Regional Pumpkin Festival","1408 M","1079 K",339,854,-2,"Howden",364.41960597853,"heavy"
"2726-P",82,810.235393160023,"ABDWR","Paris","California","Mexico","National Pumpkin Festival","1800 D","1823 J",318,736,7,"Jack Be Little",367.516592241337,"heavy"
"2851-P",13,802.556881994009,"MRERK","New York","Texas","USA","National Pumpkin Festival","1236 Y","1384 B",326,809,2,"Jack Be Little",364.033678163473,"heavy"
"2114-P",83,797.400445761532,"OBERU","Nottingham","New York","UK","Regional Pumpkin Festival","1759 Y","1458 O",313,708,11,"Howden",361.69475803203,"heavy"
"2452-P",59,805.185786170885,"SOQNO","Houston","Florida","Mexico","Local Pumpkin Festival","1307 H","1348 L",358,973,-19,"Atlantic Giant",365.226129039565,"heavy"
"2395-P",17,799.683976083063,"MJIKW","Nottingham","California","Mexico","Local Pumpkin Festival","1278 G","1964 K",327,774,8,"Howden",362.73054996254,"heavy"
"2450-P",52,789.824098999612,"PQWXM","Houston","Florida","Mexico","National Pumpkin Festival","1832 I","1611 J",336,825,-1,"Howden",358.258184948349,"heavy"
"2217-P",9,803.379484903626,"SWOYG","Paris","Florida","UK","Local Pumpkin Festival","1536 B","1566 M",339,845,-6,"Cinderella",364.406804566815,"heavy"
"2158-P",56,783.943929290399,"JJCFN","Nottingham","Texas","USA","National Pumpkin Festival","1388 L","1668 W",337,837,-10,"Cinderella",355.590984833945,"heavy"
"2494-P",52,782.578490187414,"SVZCR","New York","Texas","UK","Regional Pumpkin Festival","1697 O","1785 G",335,845,-7,"Jack Be Little",354.971632075131,"heavy"
"2759-P",94,799.784333538264,"MMGFD","Nottingham","Florida","UK","Regional Pumpkin Festival","1868 L","1330 D",310,642,29,"Jack Be Little",362.776071338492,"heavy"
"2993-P",76,782.62457660865,"QHRPT","Nottingham","Florida","UK","Regional Pumpkin Festival","1653 E","1169 P",324,778,7,"Jack Be Little",354.992536524164,"heavy"
"2518-P",47,777.186725135893,"ORRHP","New York","California","Mexico","Regional Pumpkin Festival","1227 D","1297 D",321,746,9,"Howden",352.525968586928,"heavy"
"2623-P",52,787.644932515919,"XDYFN","Houston","Florida","UK","National Pumpkin Festival","1095 N","1188 E",342,872,-8,"Atlantic Giant",357.269731658386,"heavy"
"2752-P",8,789.168395787105,"HYPUV","Los Angeles","Texas","USA","Local Pumpkin Festival","1861 C","1998 Y",331,786,2,"Atlantic Giant",357.960762974171,"heavy"
"2810-P",47,779.163248196244,"NNXIV","Nottingham","California","UK","Regional Pumpkin Festival","1221 O","1804 L",330,779,-2,"Atlantic Giant",353.422504366233,"heavy"
"2766-P",11,784.818816659972,"XOKTV","Paris","Florida","USA","Local Pumpkin Festival","1554 K","1634 Z",332,776,2,"Jack Be Little",355.987827069392,"heavy"
"2044-P",25,783.515695314854,"SQCGD","Nottingham","Texas","USA","National Pumpkin Festival","1572 A","1302 M",328,823,-2,"Howden",355.396741170063,"heavy"
"2939-P",5,778.411248255521,"TALYR","Chicago","Texas","UK","National Pumpkin Festival","1132 D","1338 I",315,729,8,"Jack Be Little",353.08140293088,"heavy"
"2221-P",82,771.158377447166,"GDENJ","New York","New York","Mexico","Local Pumpkin Festival","1771 M","1193 Z",331,843,-14,"Howden",349.791556071614,"heavy"
"2265-P",65,762.468682647683,"YBCHD","Los Angeles","Texas","USA","National Pumpkin Festival","1058 P","1876 Y",331,827,-5,"Jack Be Little",345.84997681294,"heavy"
"2157-P",31,766.663035763428,"QITXC","New York","Texas","UK","Regional Pumpkin Festival","1928 M","1941 S",325,735,5,"Atlantic Giant",347.752503383328,"heavy"
"2716-P",16,772.524654760957,"NYTUA","New York","New York","USA","Regional Pumpkin Festival","1885 I","1007 B",324,729,1,"Cinderella",350.411289036454,"heavy"
"2949-P",48,767.030500893481,"IYNMI","Los Angeles","California","Mexico","National Pumpkin Festival","1033 S","1421 H",-5,-1,1,"Cinderella",347.919182762561,"heavy"
"2385-P",29,754.147711054422,"CFDYP","New York","California","UK","Local Pumpkin Festival","1231 I","1914 R",-3,1,3,"Cinderella",342.075647587251,"heavy"
"2174-P",81,750.571819793433,"EASXJ","Nottingham","California","USA","Regional Pumpkin Festival","1817 X","1632 V",326,778,-7,"Atlantic Giant",340.453650595316,"heavy"
"2299-P",21,751.151125932112,"EFBTX","Los Angeles","Florida","Mexico","Local Pumpkin Festival","1866 S","1454 L",2,2,2,"Jack Be Little",340.716419439715,"heavy"
"2260-P",24,755.384841483086,"LUEFF","New York","Florida","UK","National Pumpkin Festival","1184 N","1957 R",317,731,4,"Howden",342.636800510387,"heavy"
"2982-P",4,757.937825572677,"TUOBH","Los Angeles","California","USA","National Pumpkin Festival","1071 U","1879 O",334,816,-12,"Cinderella",343.794814614157,"heavy"
"2165-P",81,754.943752779439,"WNFAX","Houston","Florida","USA","National Pumpkin Festival","1296 O","1206 X",333,810,-2,"Jack Be Little",342.43672603992,"heavy"
"2651-P",90,758.549496699125,"GPLNI","Houston","California","Mexico","Regional Pumpkin Festival","1106 E","1408 M",323,784,0,"Howden",344.072263970063,"heavy"
"2127-P",8,751.616831297986,"ICKFY","Los Angeles","California","UK","Local Pumpkin Festival","1717 D","1211 F",335,839,-10,"Jack Be Little",340.927659840344,"heavy"
